#
# U.S. Geological Survey, National Water Information System
# Surface water measurements
#
# Retrieved: 2020-12-27 22:58:24 EST     (caww01)
#
# Further descriptions of the columns and codes used can be found at:
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data
#
# Data for the following 1 site(s) are contained in this file
#  USGS 01593500 LITTLE PATUXENT RIVER AT GUILFORD, MD
# -----------------------------------------------------------------------------------
#
#
agency_cd	site_no	measurement_nu	measurement_dt	tz_cd	q_meas_used_fg	party_nm	site_visit_coll_agency_cd	gage_height_va	discharge_va	measured_rating_diff	gage_va_change	gage_va_time	control_type_cd	discharge_cd	chan_nu	chan_name	meas_type	streamflow_method	velocity_method	chan_discharge	chan_width	chan_area	chan_velocity	chan_stability	chan_material	chan_evenness	long_vel_desc	horz_vel_desc	vert_vel_desc	chan_loc_cd	chan_loc_dist
5s	15s	6s	19d	12s	1s	12s	5s	12s	12s	12s	7s	6s	21s	15s	11n	64s	4s	5s	5s	14s	14s	14s	14s	4s	4s	4s	12s	9s	12s	7s	14s
USGS	01593500	265	1955-10-12 15:00:00	EDT	Yes	LCD	USGS	2.74	19.6	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.6	27.0	25.6	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	266	1956-01-07 11:45:00	EST	Yes	DGB	USGS	2.80	23.0	Good	-0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.0	27.5	24.3	0.95	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	267	1956-02-06 09:45:00	EST	Yes	AGT	USGS	3.09	53.6	Fair	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	53.6	28.0	39.6	1.35	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	268	1956-03-03 11:40:00	EST	Yes	FLD	USGS	2.88	30.2	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	30.2	26.0	25.0	1.22	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	269	1956-03-14 16:15:00	EST	Yes	LCD/CRG	USGS	6.77	692	Good	-0.03	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	692	37.0	206	3.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	270	1956-03-31 10:20:00	EST	Yes	DGB	USGS	2.95	38.9	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.9	27.5	32.5	1.20	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	271	1956-05-07 13:10:00	EDT	Yes	WJD	USGS	2.85	27.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.9	29.0	32.2	0.87	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	272	1956-06-11 12:45:00	EDT	Yes	DGB	USGS	2.72	19.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.2	26.0	20.3	0.95	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	273	1956-07-06 15:20:00	EDT	Yes	WJD	USGS	2.73	18.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	27.5	23.6	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	274	1956-08-14 11:50:00	EDT	Yes	JWG	USGS	2.59	8.84	Fair	0.00	1.00	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.84	25.0	14.4	0.61	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	275	1956-09-14 09:05:00	EDT	Yes	WJD	USGS	2.55	8.75	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.75	25.0	13.5	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	276	1956-10-30 12:30:00	EST	Yes	AGT	USGS	2.65	13.9	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.9	26.0	15.8	0.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	277	1957-01-07 14:45:00	EST	Yes	FLD	USGS	2.75	22.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.0	25.0	24.1	0.91	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	278	1957-02-08 15:40:00	EST	Yes	AGT	USGS	2.93	36.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	36.2	28.5	31.7	1.14	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	279	1957-03-25 15:15:00	EST	Yes	LCD	USGS	2.86	29.4	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	29.4	27.0	26.4	1.11	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	280	1957-04-29 17:20:00	EDT	Yes	FLD	USGS	2.81	27.7	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	27.7	25.0	24.2	1.14	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	281	1957-06-10 15:35:00	EDT	Yes	AGT	USGS	2.76	22.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	22.0	27.0	25.8	0.85	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	282	1957-07-12 15:10:00	EDT	Yes	WJD	USGS	2.54	9.02	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.02	17.6	19.7	0.46	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	283	1957-08-20 10:50:00	EDT	Yes	JWG	USGS	2.46	3.24	Good	0.00	1.00	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	3.24	23.0	15.8	0.23	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	284	1957-09-23 15:05:00	EDT	Yes	WJD	USGS	2.62	11.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.8	24.0	20.3	0.59	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	285	1957-11-04 12:20:00	EST	Yes	FUS	USGS	2.64	13.4	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.4	24.0	17.3	0.78	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	286	1957-11-29 09:15:00	EST	Yes	FUS	USGS	2.72	18.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.8	26.0	20.0	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	287	1958-02-14 15:15:00	EST	Yes	JAF	USGS	3.00	41.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.6	28.0	36.6	1.14	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	288	1958-03-14 13:40:00	EST	Yes	AGT	USGS	3.09	50.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	50.8	27.0	39.0	1.30	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	289	1958-04-16 11:40:00	EST	Yes	FUS	USGS	3.14	54.5	Good	0.00	0.20	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	54.5	30.0	42.5	1.28	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	290	1958-05-27 09:30:00	EDT	Yes	AGT	USGS	2.97	37.1	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	37.1	26.0	32.9	1.14	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	291	1958-06-01 11:40:00	EDT	Yes	FLD/GAR	USGS	2.80	23.7	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.7	26.0	24.0	0.99	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	292	1958-08-08 10:10:00	EDT	Yes	FLD	USGS	2.80	23.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.1	27.0	24.6	0.94	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	293	1958-09-29 16:00:00	EDT	Yes	AGT	USGS	2.70	15.1	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.1	21.0	17.0	0.89	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	294	1958-11-12 15:55:00	EST	Yes	RLP	USGS	2.74	18.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.0	31.5	28.2	0.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	295	1959-01-09 12:00:00	EST	Yes	RLP	USGS	2.74	20.8	Good	0.00	0.50	IceShore	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.8	18.5	23.7	0.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	296	1959-02-07 14:05:00	EST	Yes	FLD	USGS	2.94	33.4	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.4	29.0	27.9	1.20	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	297	1959-03-25 16:25:00	EST	Yes	WJD	USGS	2.81	23.7	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.7	25.0	22.3	1.06	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	298	1959-05-09 13:35:00	EDT	Yes	FLD	USGS	2.73	16.9	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.9	22.0	18.1	0.88	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	299	1959-06-25 15:30:00	EDT	Yes	SHJ	USGS	2.60	10.8	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.8	20.8	15.8	0.68	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	300	1959-08-11 13:45:00	EDT	Yes	FLD	USGS	2.66	12.6	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.6	22.0	17.3	0.73	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	301	1959-09-22 13:30:00	EDT	Yes	AGT	USGS	2.57	8.38	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.38	18.0	15.8	0.53	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	302	1959-12-21 14:45:00	EST	Yes	AGT	USGS	2.84	26.6	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.6	22.5	25.4	0.95	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	303	1960-03-21 12:15:00	EST	Yes	FLD	USGS	3.26	69.9	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	69.9	33.0	50.4	1.39	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	304	1960-04-11 08:25:00	EST	Yes	AGT	USGS	3.04	45.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	45.1	27.5	33.1	1.36	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	305	1960-06-15 12:05:00	EDT	Yes	AGT	USGS	3.11	48.7	Good	-0.01	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	48.7	30.0	39.4	1.22	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	306	1960-06-30 15:00:00	EDT	Yes	AGT	USGS	2.71	17.7	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.7	25.5	17.9	0.99	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	307	1960-07-27 09:30:00	EDT	Yes	SHJ	USGS	2.63	12.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.2	24.0	18.7	0.65	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	308	1960-08-17 15:45:00	EDT	Yes	WJD	USGS	2.76	19.4	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.4	26.0	22.6	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	309	1960-10-12 10:40:00	EDT	Yes	AGT	USGS	2.71	16.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.0	27.0	20.1	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	310	1960-11-21 12:45:00	EST	Yes	ESH	USGS	2.74	17.8	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	17.8	21.0	28.8	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	311	1961-02-17 12:00:00	EST	Yes	JEH	USGS	3.34	75.0	Fair	0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	75.0	32.0	59.3	1.27	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	312	1961-03-18 13:50:00	EST	Yes	AGT	USGS	3.03	41.7	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	41.7	28.0	32.4	1.28	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	313	1961-04-29 13:45:00	EST	Yes	AGT	USGS	3.18	55.6	Good	-0.01	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	55.6	28.5	46.2	1.20	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	314	1961-06-05 13:40:00	EDT	Yes	SHJ	USGS	2.85	26.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	26.7	29.0	28.8	0.93	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	315	1961-08-23 11:35:00	EDT	Yes	JEH	USGS	3.39	106	Fair	0.07	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	106	34.0	64.4	1.70	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	316	1961-10-19 13:20:00	EDT	Yes	AGT	USGS	2.66	11.5	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.5	27.1	17.2	1.67	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	317	1961-11-28 10:10:00	EST	Yes	AGT	USGS	2.77	18.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	18.1	28.5	23.4	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	318	1962-01-18 11:55:00	EST	Yes	BMH/AGT	USGS	2.95	38.0	Good	0.02	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	38.0	30.0	31.9	1.19	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	319	1962-02-05 16:55:00	EST	Yes	WNE/WJD	USGS	2.83	25.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	25.1	28.0	23.8	1.05	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	320	1962-03-16 16:40:00	EST	Yes	FJP	USGS	3.20	61.0	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	61.0	35.0	60.6	1.00	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	321	1962-04-08 16:40:00	EST	Yes	FJP	USGS	3.08	46.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	46.0	30.0	38.5	1.17	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	322	1962-05-23 15:00:00	EDT	Yes	FJP	USGS	2.79	20.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.7	27.0	28.0	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	323	1962-05-23 16:45:00	EDT	Yes	FJP	USGS	2.79	21.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.3	27.0	28.1	0.76	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	324	1962-06-02 15:20:00	EDT	Yes	FJP	USGS	2.72	15.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.3	24.0	25.9	0.60	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	325	1962-08-06 15:40:00	EDT	Yes	FJP	USGS	2.59	9.21	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.21	23.0	19.1	0.48	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	326	1962-09-11 13:15:00	EDT	Yes	BMH	USGS	2.52	6.70	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.70	21.0	15.7	0.43	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	327	1962-10-17 10:25:00	EDT	Yes	BMH	USGS	2.62	10.6	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.6	15.0	12.3	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	328	1962-11-15 13:55:00	EST	Yes	BMH	USGS	2.75	19.3	Good	0.00	0.60	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	19.3	24.0	20.1	0.96	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	329	1963-01-22 12:51:00	EST	Yes	BMH	USGS	3.10	50.2	Good	0.03	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	50.2	28.0	41.3	1.22	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	330	1963-02-26 12:00:00	EST	Yes	BMH	USGS	2.80	21.5	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.5	25.0	26.9	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	331	1963-04-25 16:30:00	EST	Yes	FJP	USGS	2.77	20.5	Good	0.00	0.30	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.5	29.0	28.4	72.0	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	332	1963-07-30 10:23:00	EDT	Yes	BMH	USGS	2.51	6.89	Good	0.00	0.40	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.89	21.0	13.6	0.50	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	333	1963-09-09 13:51:00	EDT	Yes	BMH	USGS	2.50	6.18	Good	0.00	0.40	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.18	21.0	13.8	0.45	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	334	1963-10-07 13:00:00	EDT	Yes	BMH	USGS	2.55	8.00	Good	0.00	0.50	DebrisLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.00	20.5	15.9	0.50	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	335	1963-11-18 09:10:00	EST	Yes	JEH	USGS	2.66	12.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	12.2	19.7	9.90	1.23	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	336	1964-01-29 09:40:00	EST	Yes	JEH	USGS	2.93	31.2	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	31.2	34.0	40.0	0.80	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	337	1964-03-04 15:55:00	EST	Yes	JEH	USGS	3.39	106	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	106	36.0	63.4	1.51	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	338	1964-04-09 13:45:00	EST	Yes	JEH	USGS	3.24	68.2	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	68.2	26.5	36.8	1.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	339	1964-04-30 13:45:00	EDT	Yes	JEH	USGS	4.24	254	Good	-0.09	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	254	35.0	120	2.12	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	340	1964-05-19 11:30:00	EDT	Yes	BMH	USGS	2.93	33.0	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	33.0	26.0	30.1	1.10	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	341	1964-06-22 11:05:00	EDT	Yes	WBS/WJD	USGS	2.78	21.2	Good	-0.01	0.90	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	21.2	28.5	25.7	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	342	1964-08-12 09:15:00	EDT	Yes	WBS	USGS	2.59	10.7	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	10.7	29.0	20.4	0.52	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	343	1964-08-28 13:00:00	EDT	Yes	WBS	USGS	2.49	6.14	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	6.14	19.5	11.7	0.52	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	344	1964-10-05 13:40:00	EDT	Yes	JEH	USGS	2.59	9.04	Good	0.00	0.30	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	9.04	18.0	14.0	0.64	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	345	1964-12-03 11:25:00	EST	Yes	BMH	USGS	2.68	13.4	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	13.4	21.0	24.3	0.55	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	346	1965-05-14 08:20:00	EDT	Yes	WBS	USGS	2.78	20.8	Good	0.00	0.40	VegetationLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.8	27.5	29.1	0.71	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	347	1965-07-15 08:05:00	EDT	Yes	WBS	USGS	2.62	11.5	Good	0.00	0.50	VegetationLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.5	21.0	13.3	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	348	1965-09-14 11:10:00	EDT	Yes	MWC	USGS	2.69	15.0	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.0	23.0	19.4	0.77	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	349	1965-10-28 15:40:00	EDT	Yes	EEE/RLM	USGS	2.60	8.29	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	8.29	14.4	8.92	0.93	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	350	1965-11-16 15:00:00	EST	Yes	MWC	USGS	2.63	11.3	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	11.3	22.0	35.0	0.32	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	351	1966-01-17 15:40:00	EST	Yes	MWC	USGS	2.70	15.9	Fair	0.04	1.00	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.9	24.0	19.3	0.82	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	352	1966-02-18 09:25:00	EST	Yes	MWC/EEE	USGS	3.06	32.0	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	32.0	29.0	72.6	0.44	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	353	1966-02-23 11:05:00	EST	Yes	MWC/HGT	USGS	2.77	16.8	Good	0.00	0.60	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.8	17.0	15.6	0.97	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	354	1966-03-16 09:35:00	EST	Yes	MWC	USGS	2.78	16.5	Good	0.00	0.80	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	16.5	15.8	19.1	0.86	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	355	1966-04-21 15:35:00	EST	Yes	THY/HGT	USGS	2.80	23.0	Good	0.00	0.50	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	23.0	28.0	31.2	0.74	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	356	1966-06-07 15:00:00	EDT	Yes	WBS/DEC	USGS	2.70	15.5	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	15.5	25.8	24.9	0.62	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	357	1966-07-22 08:35:00	EDT	Yes	DEC/BJB	USGS	2.42	3.32	Excellent	0.00	0.90	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	3.32	20.2	13.7	0.24	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	358	1966-08-20 19:25:00	EDT	Yes	EHM	USGS	2.44	4.10	Good	0.00	1.50	VegetationLight	NONE	1	Imported Channel 1	WADE	unspe	unkno	4.10	24.0	14.5	0.28	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	359	1966-09-09 09:40:00	EDT	Yes	MNL	USGS	2.34	0.76	Fair	0.00	0.80	DebrisHeavy	NONE	1	Imported Channel 1	WADE	unspe	unkno	0.76	18.6	9.00	0.08	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
USGS	01593500	360	1966-10-26 08:55:00	EDT	Yes	MNL/DFG	USGS	2.78	20.1	Good	0.00	0.40	Clear	NONE	1	Imported Channel 1	WADE	unspe	unkno	20.1	27.0	24.8	0.81	UNSP	UNSP	UNSP	unkn	UNSP	UNSP	UNSP	
